Date,Business Group,Business,Value Center,    Processed History
23-Apr,00013066,00025618,00026813,132087
23-Apr,00013900,00013048,00010375,3970457
23-Apr,00013900,00013048,00017120,7511702
23-Apr,00013900,00013048,00017121,320072
23-Apr,00013900,00016983,00017444,1945817
23-Apr,00013900,00016983,00017445,73000
23-Apr,00021696,00007918,00007119,4695542
23-Apr,00021696,00007918,00007129,11972561
23-Apr,00021696,00007918,00009995,32063370
23-Apr,00021696,00009814,00010269,1192575
23-Apr,00021696,00009814,00010270,439721
23-Apr,00021696,00013071,00007960,3636631
23-Apr,00021696,00013071,00013349,1585591
23-Apr,00021696,00027295,00026846,2753972
23-Apr,00021696,00027304,00016796,144017
23-Apr,00024782,00026748,00006399,143997
23-Apr,00024782,00026748,00007946,24784
23-Apr,00024782,00026748,00007947,17999
23-Apr,00024782,00026748,00017594,18670
23-Apr,00024782,00026749,00007952,544878
23-Apr,00024782,00026749,00013147,112140
23-Apr,00024782,00026749,00013567,620859
23-May,00009771,00006274,00007336,5886136
23-May,00009771,00009807,00017529,948230
23-May,00009771,00009807,00017530,1300453
23-May,00009771,00009807,00022614,8220
23-May,00009771,00009808,00006340,1162648
23-May,00009771,00016979,00013588,26000
23-May,00009771,00016979,00017007,4287863
23-May,00009771,00016979,00017008,1757746
23-May,00009771,00016979,00017009,6812770
23-May,00009771,00016979,00017138,21832
23-May,00009771,00016979,00017312,484800
23-May,00009771,00016979,00027783,-6600
23-May,00009771,00016982,00017334,944992
23-May,00013066,00025519,00026803,1026703
23-May,00013066,00025618,00026649,2400
23-May,00013066,00025618,00026812,4737816
23-May,00013066,00025618,00026813,203971
23-May,00013900,00013048,00010375,6998930
23-May,00013900,00013048,00017120,7853447
23-May,00013900,00013048,00017121,234548
23-May,00013900,00016983,00017444,2064612
23-May,00013900,00016983,00017445,139000
23-May,00021696,00007918,00007119,4226277
23-May,00021696,00007918,00007129,15936649
23-May,00021696,00007918,00009995,32188551
23-May,00021696,00009814,00010269,1568587
23-May,00021696,00009814,00010270,274514
23-May,00021696,00013071,00007960,3249999
23-May,00021696,00013071,00013349,1334862
23-May,00021696,00027295,00026846,2939474
23-May,00021696,00027304,00016796,141094
23-May,00024782,00026748,00006399,197911
23-May,00024782,00026748,00006971,18434
23-May,00024782,00026748,00007946,326723
23-May,00024782,00026748,00007947,18207
23-May,00024782,00026748,00007949,8800
23-May,00024782,00026749,00007952,677306
23-May,00024782,00026749,00013147,398272
23-May,00024782,00026749,00013567,960364
23-May,00024782,00026749,00017245,15458
23-Jun,00009771,00006274,00007336,4896556
23-Jun,00009771,00009807,00017529,1052004
23-Jun,00009771,00009807,00017530,1166416
23-Jun,00009771,00009808,00006340,1339894
23-Jun,00009771,00016979,00013588,51500
23-Jun,00009771,00016979,00017007,3507287
23-Jun,00009771,00016979,00017008,1684426
23-Jun,00009771,00016979,00017009,6613274
23-Jun,00009771,00016979,00017138,5422
23-Jun,00009771,00016979,00017312,298896
23-Jun,00009771,00016979,00027783,17440
23-Jun,00009771,00016982,00017334,805029
23-Jun,00013066,00025519,00026803,1314807
23-Jun,00013066,00025618,00026812,4705767
23-Jun,00013066,00025618,00026813,222021
23-Jun,00013900,00013048,00010375,3545038
23-Jun,00013900,00013048,00017120,6326850
23-Jun,00013900,00013048,00017121,240453
23-Jun,00013900,00016983,00017444,2464363
23-Jun,00013900,00016983,00017445,106020
23-Jun,00021696,00007918,00007119,5007047
23-Jun,00021696,00007918,00007129,12968481
23-Jun,00021696,00007918,00009995,32548221
23-Jun,00021696,00009814,00010269,2253963
23-Jun,00021696,00009814,00010270,337682
23-Jun,00021696,00013071,00007960,3465314
23-Jun,00021696,00013071,00013349,2195238
23-Jun,00021696,00027295,00026846,3318106
23-Jun,00021696,00027304,00016796,174708
23-Jun,00024782,00026748,00006399,315872
23-Jun,00024782,00026748,00006971,263
23-Jun,00024782,00026748,00007946,299997
23-Jun,00024782,00026748,00007947,18180
23-Jun,00024782,00026749,00007952,683576
23-Jun,00024782,00026749,00013147,402699
23-Jun,00024782,00026749,00013148,20448
23-Jun,00024782,00026749,00013567,433534
23-Jul,00009771,00006274,00007336,5501873
23-Jul,00009771,00009807,00017529,873239
23-Jul,00009771,00009807,00017530,1009483
23-Jul,00009771,00009808,00006340,812148
23-Jul,00009771,00016979,00013588,43980
23-Jul,00009771,00016979,00017007,3895111
23-Jul,00009771,00016979,00017008,1745238
23-Jul,00009771,00016979,00017009,6333900
23-Jul,00009771,00016979,00017138,23405
23-Jul,00009771,00016979,00017312,414477
23-Jul,00009771,00016979,00027783,15400
23-Jul,00009771,00016982,00017334,621972
23-Jul,00013066,00025519,00026803,1368394
23-Jul,00013066,00025618,00026812,4668706
23-Jul,00013066,00025618,00026813,173902
23-Jul,00013900,00013048,00010375,4116753
23-Jul,00013900,00013048,00017120,7983282
23-Jul,00013900,00013048,00017121,157205
23-Jul,00013900,00016983,00017444,2137883
23-Jul,00013900,00016983,00017445,196000
23-Jul,00021696,00007918,00007119,4249810
23-Jul,00021696,00007918,00007129,14448293
23-Jul,00021696,00007918,00009995,29318858
23-Jul,00021696,00009814,00010269,1831662
23-Jul,00021696,00009814,00010270,675190
23-Jul,00021696,00013071,00007960,2924067
23-Jul,00021696,00013071,00013349,2120673
23-Jul,00021696,00027295,00026846,4613422
23-Jul,00021696,00027304,00016796,181116
23-Jul,00024782,00026748,00006399,40805
23-Jul,00024782,00026748,00006971,-263
23-Jul,00024782,00026748,00007946,308488
23-Jul,00024782,00026748,00017594,14669
23-Jul,00024782,00026748,00018184,1735
23-Jul,00024782,00026749,00007952,475801
23-Jul,00024782,00026749,00013147,278826
23-Jul,00024782,00026749,00013567,894121
23-Aug,00009771,00006274,00007336,5710094
23-Aug,00009771,00009807,00017529,798039
23-Aug,00009771,00009807,00017530,1076642
23-Aug,00009771,00009808,00006340,895664
23-Aug,00009771,00016979,00013588,5860
23-Aug,00009771,00016979,00017007,4735565
23-Aug,00009771,00016979,00017008,1650732
23-Aug,00009771,00016979,00017009,6981098
23-Aug,00009771,00016979,00017138,4262
23-Aug,00009771,00016979,00017312,488500
23-Aug,00009771,00016979,00027783,1920
23-Aug,00009771,00016982,00017334,981762
23-Aug,00013066,00025519,00026803,1383088
23-Aug,00013066,00025618,00026812,5332678
23-Aug,00013066,00025618,00026813,141553
23-Aug,00013900,00013048,00010375,4777600
23-Aug,00013900,00013048,00017120,8019177
23-Aug,00013900,00013048,00017121,156425
23-Aug,00013900,00016983,00017444,2426418
23-Aug,00013900,00016983,00017445,135000
23-Aug,00021696,00007918,00007119,5783588
23-Aug,00021696,00007918,00007129,10895823
23-Aug,00021696,00007918,00009995,24691022
23-Aug,00021696,00009814,00010269,2299328
23-Aug,00021696,00009814,00010270,807339
23-Aug,00021696,00013071,00007960,3913440
23-Aug,00021696,00013071,00013349,2229367
23-Aug,00021696,00027295,00026846,5223727
23-Aug,00021696,00027304,00016796,145564
23-Aug,00024782,00026748,00006399,19205
23-Aug,00024782,00026748,00006971,17091
23-Aug,00024782,00026748,00007946,40823
23-Aug,00024782,00026748,00007947,18180
23-Aug,00024782,00026748,00007949,123168
23-Aug,00024782,00026748,00017594,8001
23-Aug,00024782,00026749,00007952,411665
23-Aug,00024782,00026749,00013147,347981
23-Aug,00024782,00026749,00013567,829919
23-Sep,00009771,00006274,00007336,5570078
23-Sep,00009771,00009807,00017529,936592
23-Sep,00009771,00009807,00017530,814769
23-Sep,00009771,00009808,00006340,1022624
23-Sep,00009771,00016979,00013588,19000
23-Sep,00009771,00016979,00017007,4139720
23-Sep,00009771,00016979,00017008,2083857
23-Sep,00009771,00016979,00017009,5982182
23-Sep,00009771,00016979,00017138,24271
23-Sep,00009771,00016979,00017312,405350
23-Sep,00009771,00016982,00017334,790141
23-Sep,00013066,00025519,00026803,1310246
23-Sep,00013066,00025618,00026812,4933684
23-Sep,00013066,00025618,00026813,129894
23-Sep,00013900,00013048,00010375,4471480
23-Sep,00013900,00013048,00017120,11236057
23-Sep,00013900,00013048,00017121,575905
23-Sep,00013900,00016983,00017444,2076880
23-Sep,00013900,00016983,00017445,123000
23-Sep,00021696,00007918,00007119,4698215
23-Sep,00021696,00007918,00007129,12619202
23-Sep,00021696,00007918,00009995,29240766
23-Sep,00021696,00009814,00010269,1588782
23-Sep,00021696,00009814,00010270,424363
23-Sep,00021696,00013071,00007960,4575762
23-Sep,00021696,00013071,00013349,2207497
23-Sep,00021696,00027295,00026846,5447230
23-Sep,00021696,00027304,00016796,209631
23-Sep,00024782,00026748,00006399,57434
23-Sep,00024782,00026748,00006971,17255
23-Sep,00024782,00026748,00007946,585433
23-Sep,00024782,00026748,00013149,400
23-Sep,00024782,00026748,00018184,5204
23-Sep,00024782,00026749,00007952,626290
23-Sep,00024782,00026749,00013147,541416
23-Sep,00024782,00026749,00013567,692253
23-Oct,00009771,00006274,00007336,5089917
23-Oct,00009771,00009807,00017529,1036474
23-Oct,00009771,00009807,00017530,968442
23-Oct,00009771,00009808,00006340,913454
23-Oct,00009771,00016979,00013588,64020
23-Oct,00009771,00016979,00017007,4192089
23-Oct,00009771,00016979,00017008,1555400
23-Oct,00009771,00016979,00017009,6367369
23-Oct,00009771,00016979,00017138,6874
23-Oct,00009771,00016979,00017312,395760
23-Oct,00009771,00016982,00017334,1200940
23-Oct,00013066,00025519,00026803,1841406
23-Oct,00013066,00025618,00026812,4846037
23-Oct,00013066,00025618,00026813,173334
23-Oct,00013900,00013048,00010375,5319366
23-Oct,00013900,00013048,00017120,8909429
23-Oct,00013900,00013048,00017121,79104
23-Oct,00013900,00016983,00017444,2259188
23-Oct,00013900,00016983,00017445,47000
23-Oct,00021696,00007918,00007119,4327344
23-Oct,00021696,00007918,00007129,9955312
23-Oct,00021696,00007918,00009995,21236771
23-Oct,00021696,00009814,00010269,2185038
23-Oct,00021696,00009814,00010270,676886
23-Oct,00021696,00013071,00007960,2735967
23-Oct,00021696,00013071,00013349,1386756
23-Oct,00021696,00027295,00021701,18507
23-Oct,00021696,00027295,00026846,4024657
23-Oct,00021696,00027304,00016796,169776
23-Oct,00024782,00026748,00006399,59557
23-Oct,00024782,00026748,00007946,653
23-Oct,00024782,00026748,00007947,17917
23-Oct,00024782,00026748,00007949,82191
23-Oct,00024782,00026749,00007952,603091
23-Oct,00024782,00026749,00013147,221347
23-Oct,00024782,00026749,00013567,585005
23-Nov,00009771,00006274,00007336,4429860
23-Nov,00009771,00009807,00017529,948213
23-Nov,00009771,00009807,00017530,844135
23-Nov,00009771,00009808,00006340,1036223
23-Nov,00009771,00016979,00013588,33520
23-Nov,00009771,00016979,00017007,4064368
23-Nov,00009771,00016979,00017008,1816317
23-Nov,00009771,00016979,00017009,5114579
23-Nov,00009771,00016979,00017312,456200
23-Nov,00009771,00016982,00017334,536088
23-Nov,00013066,00025519,00026803,1500983
23-Nov,00013066,00025618,00026812,4108766
23-Nov,00013066,00025618,00026813,185964
23-Nov,00013900,00013048,00010375,4219196
23-Nov,00013900,00013048,00017120,7366082
23-Nov,00013900,00013048,00017121,153082
23-Nov,00013900,00016983,00017444,1974533
23-Nov,00013900,00016983,00017445,136020
23-Nov,00021696,00007918,00007119,3694078
23-Nov,00021696,00007918,00007129,10092845
23-Nov,00021696,00007918,00009995,29623834
23-Nov,00021696,00009814,00010269,2003961
23-Nov,00021696,00009814,00010270,613687
23-Nov,00021696,00013071,00007960,3885526
23-Nov,00021696,00013071,00013349,2825908
23-Nov,00021696,00027295,00021701,18280
23-Nov,00021696,00027295,00026846,3255169
23-Nov,00021696,00027304,00016796,61460
23-Nov,00024782,00026748,00006399,41213
23-Nov,00024782,00026748,00006971,526
23-Nov,00024782,00026748,00007946,331939
23-Nov,00024782,00026748,00007949,81284
23-Nov,00024782,00026749,00007952,372173
23-Nov,00024782,00026749,00013147,76412
23-Nov,00024782,00026749,00013567,661704
23-Dec,00009771,00006274,00007336,3503339
23-Dec,00009771,00009807,00017529,805046
23-Dec,00009771,00009807,00017530,674501
23-Dec,00009771,00009808,00006340,919068
23-Dec,00009771,00016979,00013588,41980
23-Dec,00009771,00016979,00017007,4433417
23-Dec,00009771,00016979,00017008,1392292
23-Dec,00009771,00016979,00017009,3887316
23-Dec,00009771,00016979,00017138,22760
23-Dec,00009771,00016979,00017312,416918
23-Dec,00009771,00016982,00017334,453622
23-Dec,00013066,00025519,00026803,1096406
23-Dec,00013066,00025618,00026812,3735453
23-Dec,00013066,00025618,00026813,93257
23-Dec,00013900,00013048,00010375,6412017
23-Dec,00013900,00013048,00017120,8401540
23-Dec,00013900,00013048,00017121,782014
23-Dec,00013900,00016983,00017444,1579568
23-Dec,00013900,00016983,00017445,134000
23-Dec,00021696,00007918,00007119,7733088
23-Dec,00021696,00007918,00007129,20099397
23-Dec,00021696,00007918,00009995,35393082
23-Dec,00021696,00009814,00010269,2679404
23-Dec,00021696,00009814,00010270,249250
23-Dec,00021696,00013071,00007960,4438921
23-Dec,00021696,00013071,00013349,1515280
23-Dec,00021696,00027295,00026846,4635483
23-Dec,00021696,00027304,00016796,10210
23-Dec,00024782,00026748,00007946,81728
23-Dec,00024782,00026749,00007952,359676
23-Dec,00024782,00026749,00013147,72823
23-Dec,00024782,00026749,00013567,689634
24-Jan,00009771,00006274,00007336,4882897
24-Jan,00009771,00009807,00017529,993481
24-Jan,00009771,00009807,00017530,933461
24-Jan,00009771,00009808,00006340,895863
24-Jan,00009771,00016979,00013588,42060
24-Jan,00009771,00016979,00017007,4153220
24-Jan,00009771,00016979,00017008,1602852
24-Jan,00009771,00016979,00017009,4789065
24-Jan,00009771,00016979,00017138,3360
24-Jan,00009771,00016979,00017312,559450
24-Jan,00009771,00016982,00017334,1282632
24-Jan,00013066,00025519,00026803,1665689
24-Jan,00013066,00025618,00026812,4637439
24-Jan,00013066,00025618,00026813,202726
24-Jan,00013900,00013048,00010375,5229392
24-Jan,00013900,00013048,00017120,7107699
24-Jan,00013900,00013048,00017121,381658
24-Jan,00013900,00016983,00017444,2020645
24-Jan,00013900,00016983,00017445,89000
24-Jan,00021696,00007918,00007119,3908296
24-Jan,00021696,00007918,00007129,10401747
24-Jan,00021696,00007918,00009995,28242757
24-Jan,00021696,00009814,00010269,2702978
24-Jan,00021696,00009814,00010270,727461
24-Jan,00021696,00013071,00007960,2995129
24-Jan,00021696,00013071,00013349,2030244
24-Jan,00021696,00027295,00026846,4238799
24-Jan,00021696,00027304,00016796,85270
24-Jan,00024782,00026748,00017594,20357
24-Jan,00024782,00026749,00007952,554051
24-Jan,00024782,00026749,00013147,130979
24-Jan,00024782,00026749,00013567,525610
24-Feb,00009771,00006274,00007336,6463868
24-Feb,00009771,00009807,00017529,1027134
24-Feb,00009771,00009807,00017530,778275
24-Feb,00009771,00009808,00006332,17708
24-Feb,00009771,00009808,00006340,1732351
24-Feb,00009771,00016979,00013588,87040
24-Feb,00009771,00016979,00017007,4828194
24-Feb,00009771,00016979,00017008,1687646
24-Feb,00009771,00016979,00017009,4812371
24-Feb,00009771,00016979,00017138,2613
24-Feb,00009771,00016979,00017312,495170
24-Feb,00009771,00016982,00017334,1149520
24-Feb,00013066,00025519,00026803,1648122
24-Feb,00013066,00025618,00026812,4697484
24-Feb,00013066,00025618,00026813,210603
24-Feb,00013900,00013048,00010375,4282721
24-Feb,00013900,00013048,00017120,8275461
24-Feb,00013900,00013048,00017121,234414
24-Feb,00013900,00016983,00017444,2319496
24-Feb,00013900,00016983,00017445,63000
24-Feb,00021696,00007918,00007119,4532264
24-Feb,00021696,00007918,00007129,9743414
24-Feb,00021696,00007918,00009995,26945606
24-Feb,00021696,00009814,00010269,2048892
24-Feb,00021696,00009814,00010270,56971
24-Feb,00021696,00013071,00007960,2852677
24-Feb,00021696,00013071,00013349,2862019
24-Feb,00021696,00027295,00026846,4177066
24-Feb,00021696,00027304,00016796,207786
24-Feb,00024782,00026748,00006399,20439
24-Feb,00024782,00026748,00007946,20802
24-Feb,00024782,00026748,00007947,54268
24-Feb,00024782,00026748,00017594,176357
24-Feb,00024782,00026749,00007952,501536
24-Feb,00024782,00026749,00013147,40805
24-Feb,00024782,00026749,00013567,983146
24-Mar,00009771,00006274,00007336,5431606
24-Mar,00009771,00009807,00017529,1025774
24-Mar,00009771,00009807,00017530,736057
24-Mar,00009771,00009807,00022614,3515
24-Mar,00009771,00009808,00006340,1297329
24-Mar,00009771,00016979,00013588,86000
24-Mar,00009771,00016979,00017007,4392360
24-Mar,00009771,00016979,00017008,1753554
24-Mar,00009771,00016979,00017009,5370463
24-Mar,00009771,00016979,00017138,3526
24-Mar,00009771,00016979,00017312,485806
24-Mar,00009771,00016982,00017334,1010474
24-Mar,00013066,00025519,00026803,2022710
24-Mar,00013066,00025618,00026812,4740805
24-Mar,00013066,00025618,00026813,160195
24-Mar,00013900,00013048,00010375,8606828
24-Mar,00013900,00013048,00017120,10209304
24-Mar,00013900,00013048,00017121,313651
24-Mar,00013900,00016983,00017444,2575185
24-Mar,00013900,00016983,00017445,114500
24-Mar,00021696,00007918,00007119,3867804
24-Mar,00021696,00007918,00007129,10722776
24-Mar,00021696,00007918,00009995,30513222
24-Mar,00021696,00009814,00010269,3009309
24-Mar,00021696,00009814,00010270,745506
24-Mar,00021696,00013071,00007960,3257925
24-Mar,00021696,00013071,00013349,2258632
24-Mar,00021696,00027295,00026846,3295905
24-Mar,00021696,00027304,00016796,238197
24-Mar,00024782,00026748,00006399,132122
24-Mar,00024782,00026748,00007946,373379
24-Mar,00024782,00026748,00007947,54123
24-Mar,00024782,00026748,00017594,245112
24-Mar,00024782,00026749,00007952,259047
24-Mar,00024782,00026749,00013147,194990
24-Mar,00024782,00026749,00013567,992654
24-Mar,00024782,00026749,00017244,20557
24-Apr,00009771,00006274,00007336,5446414
24-Apr,00009771,00009807,00017529,1101686
24-Apr,00009771,00009807,00017530,965516
24-Apr,00009771,00009808,00006332,18380
24-Apr,00009771,00009808,00006340,1383611
24-Apr,00009771,00016979,00013588,170060
24-Apr,00009771,00016979,00017007,4610262
24-Apr,00009771,00016979,00017008,1955643
24-Apr,00009771,00016979,00017009,6107957
24-Apr,00009771,00016979,00017138,9121
24-Apr,00009771,00016979,00017312,707506
24-Apr,00009771,00016982,00017334,800130
24-Apr,00013066,00025519,00026803,1607442
24-Apr,00013066,00025618,00026812,5029118
24-Apr,00013066,00025618,00026813,191373
24-Apr,00013900,00013048,00010375,5231963
24-Apr,00013900,00013048,00017120,8715548
24-Apr,00013900,00013048,00017121,313206
24-Apr,00013900,00016983,00017444,2564345
24-Apr,00013900,00016983,00017445,182023
24-Apr,00021696,00007918,00007119,3684421
24-Apr,00021696,00007918,00007129,9951780
24-Apr,00021696,00007918,00009995,32812459
24-Apr,00021696,00009814,00010269,2369627
24-Apr,00021696,00009814,00010270,149727
24-Apr,00021696,00013071,00007960,3417860
24-Apr,00021696,00013071,00013349,2130054
24-Apr,00021696,00027295,00026846,3391536
24-Apr,00021696,00027304,00016796,180403
24-Apr,00024782,00026748,00006399,122715
24-Apr,00024782,00026748,00007946,289074
24-Apr,00024782,00026748,00007947,36224
24-Apr,00024782,00026748,00017594,121653
24-Apr,00024782,00026749,00007952,428490
24-Apr,00024782,00026749,00013147,61226
24-Apr,00024782,00026749,00013567,857391
